시간,rate
2021-06-23 00:00:00,0.09567
2021-06-24 00:00:00,0.11642
2021-06-25 00:00:00,0.05312
2021-06-26 00:00:00,0.16581
2021-06-27 00:00:00,0.04167
2021-06-28 00:00:00,0.07654
2021-06-29 00:00:00,0.06467
2021-06-30 00:00:00,0.08893
2021-06-05 00:00:00,0.25
2021-06-06 00:00:00,0.45
2021-06-07 00:00:00,0.27586
2021-06-08 00:00:00,0.35135
2021-06-09 00:00:00,0.22
2021-06-10 00:00:00,0.34426
2021-06-11 00:00:00,0.28049
2021-06-12 00:00:00,0.47619
2021-06-13 00:00:00,0.41935
2021-06-14 00:00:00,0.30909
2021-06-15 00:00:00,0.41667
2021-06-16 00:00:00,0.26961
2021-06-17 00:00:00,0.32046
2021-06-18 00:00:00,0.31871
2021-06-19 00:00:00,0.33925
2021-06-20 00:00:00,0.14238
2021-06-21 00:00:00,0.35217
2021-06-22 00:00:00,0.13773
2021-06-23 00:00:00,0.05181
2021-06-24 00:00:00,0.24989
2021-06-25 00:00:00,0.10283
2021-06-26 00:00:00,0.16602
2021-06-27 00:00:00,-0.02647
2021-06-28 00:00:00,-0.10389
2021-06-29 00:00:00,-0.1236
2021-06-30 00:00:00,-0.25692
2021-06-20 00:00:00,2.0
2021-06-21 00:00:00,2.33333
2021-06-22 00:00:00,0.8
2021-06-23 00:00:00,0.5
2021-06-24 00:00:00,0.59259
2021-06-25 00:00:00,0.46512
2021-06-26 00:00:00,0.30159
2021-06-27 00:00:00,0.30488
2021-06-28 00:00:00,0.23364
2021-06-29 00:00:00,0.31061
2021-06-30 00:00:00,0.24277
2021-07-01 00:00:00,0.30698
2021-07-02 00:00:00,0.24911
2021-07-03 00:00:00,0.18234
2021-07-04 00:00:00,0.10361
2021-07-05 00:00:00,0.06769
2021-07-06 00:00:00,-0.0184
2021-07-07 00:00:00,0.03542
2021-07-08 00:00:00,0.02817
2021-07-09 00:00:00,-0.00783
2021-07-10 00:00:00,0.05523
2021-07-11 00:00:00,0.05047
2021-07-12 00:00:00,0.02669
2021-07-13 00:00:00,0.0312
2021-07-14 00:00:00,0.01849
2021-07-15 00:00:00,0.0132
2021-07-16 00:00:00,0.0342
2021-07-17 00:00:00,0.02677
2021-07-18 00:00:00,0.01534
2021-07-19 00:00:00,0.04532
2021-07-20 00:00:00,0.01445
2021-07-21 00:00:00,-0.02707
2021-07-22 00:00:00,0.01903
2021-07-23 00:00:00,0.03448
2021-07-24 00:00:00,0.01528
2021-07-25 00:00:00,0.01915
2021-07-26 00:00:00,-0.00671
2021-09-03 00:00:00,1.33333
2021-09-04 00:00:00,-0.85714
2021-09-05 00:00:00,13.0
2021-09-06 00:00:00,0.14286
2021-09-07 00:00:00,0.125
2021-09-08 00:00:00,0.0
2021-09-09 00:00:00,-0.88889
2021-09-10 00:00:00,20.5
2021-09-11 00:00:00,1.67442
2021-09-12 00:00:00,-0.03478
2021-09-13 00:00:00,0.42342
2021-09-14 00:00:00,1.29747
2021-09-15 00:00:00,0.27548
2021-09-16 00:00:00,0.14039
2021-09-17 00:00:00,0.50379
2021-09-18 00:00:00,0.43073
2021-09-19 00:00:00,0.33891
2021-09-20 00:00:00,0.39645
2021-09-21 00:00:00,0.01083
2021-09-22 00:00:00,0.00466
2021-09-23 00:00:00,0.02133
2021-09-24 00:00:00,0.01725
2021-09-25 00:00:00,0.02276
2021-09-26 00:00:00,0.02225
2021-09-27 00:00:00,0.01152
2021-09-28 00:00:00,0.05401
2021-09-29 00:00:00,0.00721
2021-09-30 00:00:00,0.00596
2021-10-01 00:00:00,0.01225
2021-10-02 00:00:00,0.06284
2021-10-03 00:00:00,0.04187
2021-10-04 00:00:00,0.01163
2021-10-05 00:00:00,0.01045
2021-09-04 00:00:00,0.42857
2021-09-05 00:00:00,0.2
2021-09-06 00:00:00,0.25
2021-09-07 00:00:00,0.26667
2021-09-08 00:00:00,0.26316
2021-09-09 00:00:00,0.29167
2021-09-10 00:00:00,0.32258
2021-09-11 00:00:00,0.43902
2021-09-12 00:00:00,0.18644
2021-09-13 00:00:00,0.22857
2021-09-14 00:00:00,0.39535
2021-09-15 00:00:00,0.325
2021-09-16 00:00:00,0.24528
2021-09-17 00:00:00,0.28788
2021-09-18 00:00:00,0.30196
2021-09-19 00:00:00,0.28313
2021-09-20 00:00:00,0.26761
2021-09-21 00:00:00,0.22222
2021-09-22 00:00:00,0.19697
2021-09-23 00:00:00,0.25316
2021-09-24 00:00:00,0.27374
2021-09-25 00:00:00,0.21967
2021-09-26 00:00:00,0.09103
2021-09-27 00:00:00,0.10727
2021-09-28 00:00:00,0.04575
2021-09-29 00:00:00,0.04272
2021-09-30 00:00:00,0.18509
2021-10-01 00:00:00,0.13703
2021-10-02 00:00:00,0.11941
2021-10-03 00:00:00,0.03992
2021-10-04 00:00:00,0.03084
2021-10-05 00:00:00,0.01923
2021-10-06 00:00:00,0.00809
2021-10-07 00:00:00,0.04367
2021-10-08 00:00:00,0.02847
2021-10-09 00:00:00,0.00775
2021-10-10 00:00:00,0.01511
2021-10-11 00:00:00,-0.00054
2021-10-12 00:00:00,0.00271
2021-10-13 00:00:00,-0.12176
2021-10-14 00:00:00,-0.19059
2021-10-15 00:00:00,-0.13749
2022-01-28 00:00:00,0.0
2022-01-29 00:00:00,3.0
2022-01-30 00:00:00,0.5
2022-01-31 00:00:00,0.16667
2022-02-01 00:00:00,-0.14286
2022-02-02 00:00:00,0.66667
2022-02-03 00:00:00,0.0
2022-02-04 00:00:00,0.0
2022-02-05 00:00:00,0.4
2022-02-06 00:00:00,0.35714
2022-02-07 00:00:00,0.57895
2022-02-08 00:00:00,0.26667
2022-02-09 00:00:00,0.39474
2022-02-10 00:00:00,0.30189
2022-02-11 00:00:00,0.3913
2022-02-12 00:00:00,0.41667
2022-02-13 00:00:00,0.36765
2022-02-14 00:00:00,0.2957
2022-02-15 00:00:00,0.3112
2022-02-16 00:00:00,0.20253
2022-02-17 00:00:00,0.18421
2022-02-18 00:00:00,0.17778
2022-02-19 00:00:00,0.07358
2022-02-20 00:00:00,0.35149
2022-02-21 00:00:00,0.27178
2022-02-22 00:00:00,0.21779
2022-02-23 00:00:00,0.07389
2022-02-24 00:00:00,0.10321
2022-02-25 00:00:00,0.11198
2022-02-26 00:00:00,0.12237
2022-02-27 00:00:00,0.09654
2022-02-28 00:00:00,0.03884
2022-03-01 00:00:00,0.04686
2022-03-02 00:00:00,0.12571
2022-03-03 00:00:00,0.06895
2022-01-28 00:00:00,1.0
2022-01-29 00:00:00,0.25
2022-01-30 00:00:00,0.8
2022-01-31 00:00:00,0.55556
2022-02-01 00:00:00,0.5
2022-02-02 00:00:00,0.19048
2022-02-03 00:00:00,0.68
2022-02-04 00:00:00,0.33333
2022-02-05 00:00:00,0.25
2022-02-06 00:00:00,0.27143
2022-02-07 00:00:00,0.31461
2022-02-08 00:00:00,0.33333
2022-02-09 00:00:00,0.32051
2022-02-10 00:00:00,0.41748
2022-02-11 00:00:00,0.39041
2022-02-12 00:00:00,0.37192
2022-02-13 00:00:00,0.39318
2022-02-14 00:00:00,0.24871
2022-02-15 00:00:00,0.11249
2022-02-16 00:00:00,0.05937
2022-02-17 00:00:00,0.0613
2022-02-18 00:00:00,0.25165
2022-02-19 00:00:00,0.16348
2022-02-20 00:00:00,0.21473
2022-02-21 00:00:00,0.17677
2022-02-22 00:00:00,0.2719
2022-02-23 00:00:00,0.14958
2022-02-24 00:00:00,0.10491
2022-02-25 00:00:00,0.08243
2022-02-26 00:00:00,0.08296
2022-02-27 00:00:00,0.01088
2022-02-28 00:00:00,-0.0766
2022-03-01 00:00:00,0.10538
2022-01-28 00:00:00,0.0
2022-01-29 00:00:00,0.5
2022-01-30 00:00:00,0.5
2022-01-31 00:00:00,-0.11111
2022-02-01 00:00:00,0.375
2022-02-02 00:00:00,0.45455
2022-02-03 00:00:00,0.125
2022-02-04 00:00:00,0.38889
2022-02-05 00:00:00,0.52
2022-02-06 00:00:00,0.18421
2022-02-07 00:00:00,0.35556
2022-02-08 00:00:00,0.45902
2022-02-09 00:00:00,0.32584
2022-02-10 00:00:00,0.27966
2022-02-11 00:00:00,0.35099
2022-02-12 00:00:00,0.39216
2022-02-13 00:00:00,0.30282
2022-02-14 00:00:00,0.30541
2022-02-15 00:00:00,0.2588
2022-02-16 00:00:00,0.19243
2022-02-17 00:00:00,0.27172
2022-02-18 00:00:00,0.36334
2022-02-19 00:00:00,0.07399
2022-02-20 00:00:00,0.10444
2022-02-21 00:00:00,0.01811
2022-02-22 00:00:00,0.08827
2022-02-23 00:00:00,0.13136
2022-02-24 00:00:00,0.02568
2022-02-25 00:00:00,0.08764
2022-02-26 00:00:00,0.05324
2022-02-27 00:00:00,0.01913
2022-02-28 00:00:00,0.0706
2022-03-01 00:00:00,0.01962
2022-03-02 00:00:00,-0.05485
2022-03-03 00:00:00,0.09485
2022-03-04 00:00:00,-0.10364
2022-03-05 00:00:00,0.05737
2022-03-06 00:00:00,0.01962
2022-03-07 00:00:00,-0.01924
2022-02-06 00:00:00,1.5
2022-02-07 00:00:00,1.0
2022-02-08 00:00:00,0.4
2022-02-09 00:00:00,0.0
2022-02-10 00:00:00,0.42857
2022-02-11 00:00:00,0.15
2022-02-12 00:00:00,1.04348
2022-02-13 00:00:00,0.55319
2022-02-14 00:00:00,0.39726
2022-02-15 00:00:00,0.0
2022-02-16 00:00:00,0.51961
2022-02-17 00:00:00,0.41935
2022-02-18 00:00:00,0.30909
2022-02-19 00:00:00,0.41667
2022-02-20 00:00:00,0.26961
2022-02-21 00:00:00,0.32046
2022-02-22 00:00:00,0.38158
2022-02-23 00:00:00,0.42116
2022-02-24 00:00:00,0.23455
2022-02-25 00:00:00,0.28709
2022-02-26 00:00:00,0.23149
2022-02-27 00:00:00,0.2226
2022-02-28 00:00:00,0.03673
2022-03-01 00:00:00,0.02071
2022-03-02 00:00:00,0.26412
2022-03-03 00:00:00,-0.1645
2022-03-04 00:00:00,0.18713
2022-02-05 00:00:00,-0.88372
2022-02-06 00:00:00,0.8
2022-02-07 00:00:00,0.44444
2022-02-08 00:00:00,0.30769
2022-02-09 00:00:00,0.41176
2022-02-10 00:00:00,0.375
2022-02-11 00:00:00,0.39394
2022-02-12 00:00:00,0.41304
2022-02-13 00:00:00,0.44615
2022-02-14 00:00:00,0.5
2022-02-15 00:00:00,0.35461
2022-02-16 00:00:00,0.61257
2022-02-17 00:00:00,0.68182
2022-02-18 00:00:00,0.32046
2022-02-19 00:00:00,0.31871
2022-02-20 00:00:00,0.33925
2022-02-21 00:00:00,0.14238
2022-02-22 00:00:00,0.06014
2022-02-23 00:00:00,0.29733
2022-02-24 00:00:00,15.6196
2022-02-25 00:00:00,-0.9216
2022-02-26 00:00:00,0.0651
2022-02-27 00:00:00,0.14161
2022-02-28 00:00:00,0.20319
2022-03-01 00:00:00,0.13903
2022-03-02 00:00:00,0.033
2022-03-03 00:00:00,-0.09725
2022-03-04 00:00:00,0.25267
2022-02-05 00:00:00,52.0
2022-02-06 00:00:00,-0.90566
2022-02-07 00:00:00,1.2
2022-02-08 00:00:00,0.45455
2022-02-09 00:00:00,0.125
2022-02-10 00:00:00,0.05556
2022-02-11 00:00:00,0.15789
2022-02-12 00:00:00,0.27273
2022-02-13 00:00:00,1.0
2022-02-14 00:00:00,0.10714
2022-02-15 00:00:00,1.27419
2022-02-16 00:00:00,0.36879
2022-02-17 00:00:00,0.39896
2022-02-18 00:00:00,0.26667
2022-02-19 00:00:00,0.2076
2022-02-20 00:00:00,0.10412
2022-02-21 00:00:00,0.13158
2022-02-22 00:00:00,0.10271
2022-02-23 00:00:00,0.35149
2022-02-24 00:00:00,0.27178
2022-02-25 00:00:00,0.21779
2022-02-26 00:00:00,0.089
2022-02-27 00:00:00,0.57672
2022-02-28 00:00:00,0.22298
2022-03-01 00:00:00,0.13675
2022-03-02 00:00:00,0.03869
2022-03-03 00:00:00,-0.02269
2022-03-04 00:00:00,0.34893
2022-02-05 00:00:00,3.0
2022-02-06 00:00:00,1.0
2022-02-07 00:00:00,0.625
2022-02-08 00:00:00,-0.38462
2022-02-09 00:00:00,-0.5
2022-02-10 00:00:00,1.25
2022-02-11 00:00:00,0.55556
2022-02-12 00:00:00,0.78571
2022-02-13 00:00:00,0.28
2022-02-14 00:00:00,0.34375
2022-02-15 00:00:00,0.30233
2022-02-16 00:00:00,0.16071
2022-02-17 00:00:00,0.18462
2022-02-18 00:00:00,0.32468
2022-02-19 00:00:00,0.04902
2022-02-20 00:00:00,0.11215
2022-02-21 00:00:00,0.35294
2022-02-22 00:00:00,0.04348
2022-02-23 00:00:00,0.79167
2022-02-24 00:00:00,0.70764
2022-02-25 00:00:00,0.20233
2022-02-26 00:00:00,0.99353
2022-02-27 00:00:00,0.37825
2022-02-28 00:00:00,0.13133
2022-03-01 00:00:00,-0.0583
2022-03-02 00:00:00,0.00608
2022-03-03 00:00:00,-0.01978
2022-03-04 00:00:00,0.16368
2022-02-06 00:00:00,0.81081
2022-02-07 00:00:00,0.19403
2022-02-08 00:00:00,0.2875
2022-02-09 00:00:00,0.36893
2022-02-10 00:00:00,0.31915
2022-02-11 00:00:00,0.25269
2022-02-12 00:00:00,0.18884
2022-02-13 00:00:00,0.38989
2022-02-14 00:00:00,0.34545
2022-02-15 00:00:00,0.50965
2022-02-16 00:00:00,0.49361
2022-02-17 00:00:00,0.32962
2022-02-18 00:00:00,0.22344
2022-02-19 00:00:00,0.33053
2022-02-20 00:00:00,0.16495
2022-02-21 00:00:00,0.11104
2022-02-22 00:00:00,0.21088
2022-02-23 00:00:00,-0.08026
2022-02-24 00:00:00,0.30461
2022-02-25 00:00:00,-0.03092
2022-02-26 00:00:00,-0.09724
2022-02-27 00:00:00,0.11325
2022-02-28 00:00:00,0.06436
2022-03-01 00:00:00,0.14164
2022-03-02 00:00:00,-0.08407
2022-03-03 00:00:00,0.15176
2022-02-24 00:00:00,0.5
2022-02-25 00:00:00,0.55556
2022-02-26 00:00:00,0.28571
2022-02-27 00:00:00,0.5
2022-02-28 00:00:00,0.2963
2022-03-01 00:00:00,0.31429
2022-03-02 00:00:00,0.28261
2022-03-03 00:00:00,0.28814
2022-03-04 00:00:00,0.19737
2022-03-05 00:00:00,0.38462
2022-03-06 00:00:00,0.13492
2022-03-07 00:00:00,0.24476
2022-03-08 00:00:00,0.20225
2022-03-09 00:00:00,0.27103
2022-03-10 00:00:00,0.20956
2022-03-11 00:00:00,0.26444
2022-03-12 00:00:00,0.27163
2022-03-13 00:00:00,0.32136
2022-03-14 00:00:00,0.18169
2022-03-15 00:00:00,0.23245
2022-03-16 00:00:00,0.26326
2022-03-17 00:00:00,0.2605
2022-03-18 00:00:00,0.11968
2022-03-19 00:00:00,0.17245
2022-03-20 00:00:00,0.1438
2022-03-21 00:00:00,0.16064
2022-03-22 00:00:00,0.20389
2022-03-23 00:00:00,0.17142
2022-03-24 00:00:00,0.01355
2022-03-25 00:00:00,0.11961
2022-03-26 00:00:00,0.13271
2022-03-27 00:00:00,0.01386
2022-03-28 00:00:00,0.05663
2022-03-29 00:00:00,-0.1163
2022-03-30 00:00:00,-0.34055
2022-03-31 00:00:00,0.39412
2022-04-01 00:00:00,-0.10994
2022-04-02 00:00:00,-0.09453
2022-04-03 00:00:00,0.30317
2022-04-04 00:00:00,-0.17325
2022-04-05 00:00:00,0.0
2022-04-06 00:00:00,0.07674
2022-04-07 00:00:00,-0.13319
2022-04-08 00:00:00,0.30925
2022-02-25 00:00:00,-0.12308
2022-02-26 00:00:00,0.20175
2022-02-27 00:00:00,0.73723
2022-02-28 00:00:00,0.39076
2022-03-01 00:00:00,0.34441
2022-03-02 00:00:00,0.30787
2022-03-03 00:00:00,0.2457
2022-03-04 00:00:00,0.27172
2022-03-05 00:00:00,0.36334
2022-03-06 00:00:00,0.07399
2022-03-07 00:00:00,0.10444
2022-03-08 00:00:00,-0.11335
2022-03-09 00:00:00,0.14523
2022-03-10 00:00:00,0.00264
2022-03-11 00:00:00,0.08827
2022-03-12 00:00:00,0.02119
2022-03-13 00:00:00,0.01186
2022-03-14 00:00:00,0.12771
2022-03-15 00:00:00,-0.07377
2022-03-16 00:00:00,0.12227
2022-03-17 00:00:00,0.13243
2022-03-18 00:00:00,-0.06884
2022-03-09 00:00:00,0.6
2022-03-10 00:00:00,0.625
2022-03-11 00:00:00,0.61538
2022-03-12 00:00:00,0.38095
2022-03-13 00:00:00,0.24138
2022-03-14 00:00:00,0.27778
2022-03-15 00:00:00,0.28261
2022-03-16 00:00:00,0.98305
2022-03-17 00:00:00,-0.03419
2022-03-18 00:00:00,0.30973
2022-03-19 00:00:00,0.18919
2022-03-20 00:00:00,0.17045
2022-03-21 00:00:00,0.45631
2022-03-22 00:00:00,0.32
2022-03-23 00:00:00,0.43687
2022-03-24 00:00:00,0.25308
2022-03-25 00:00:00,0.12903
2022-03-26 00:00:00,0.34783
2022-03-27 00:00:00,0.37696
2022-03-28 00:00:00,0.34203
2022-03-29 00:00:00,0.17157
2022-03-30 00:00:00,0.26394
2022-03-31 00:00:00,0.17548
2022-04-01 00:00:00,0.00573
2022-04-02 00:00:00,0.11567
2022-04-03 00:00:00,0.04545
2022-04-04 00:00:00,-0.49194
2022-04-05 00:00:00,0.97452
2022-04-06 00:00:00,0.13343
2022-04-07 00:00:00,0.18604
2022-04-08 00:00:00,0.05126
2022-04-09 00:00:00,-0.07615
2022-04-10 00:00:00,0.06154
2022-04-11 00:00:00,-0.04146
2022-04-12 00:00:00,0.02346
2022-04-13 00:00:00,0.01164
2022-04-14 00:00:00,0.01115
2022-03-09 00:00:00,0.5
2022-03-10 00:00:00,0.66667
2022-03-11 00:00:00,0.53333
2022-03-12 00:00:00,0.3913
2022-03-13 00:00:00,0.34375
2022-03-14 00:00:00,0.27907
2022-03-15 00:00:00,0.36364
2022-03-16 00:00:00,0.30667
2022-03-17 00:00:00,0.15306
2022-03-18 00:00:00,0.23894
2022-03-19 00:00:00,0.30714
2022-03-20 00:00:00,0.29508
2022-03-21 00:00:00,0.81013
2022-03-22 00:00:00,0.41958
2022-03-23 00:00:00,0.39245
2022-03-24 00:00:00,0.39269
2022-03-25 00:00:00,0.18459
2022-03-26 00:00:00,0.45747
2022-03-27 00:00:00,0.23345
2022-03-28 00:00:00,0.14314
2022-03-29 00:00:00,0.1113
2022-03-30 00:00:00,0.01408
2022-03-31 00:00:00,0.02531
2022-04-01 00:00:00,0.06954
2022-04-02 00:00:00,0.00281
2022-04-03 00:00:00,0.02638
2022-04-04 00:00:00,0.06535
2022-04-05 00:00:00,0.06006
2022-04-06 00:00:00,-0.0431
2022-04-07 00:00:00,-0.12576
2022-04-08 00:00:00,-0.3864
2022-04-09 00:00:00,0.85613
2022-04-10 00:00:00,0.11792
2022-04-11 00:00:00,0.16526
2022-04-12 00:00:00,0.0437
2022-04-13 00:00:00,0.14486
2022-04-14 00:00:00,-0.32033
2022-03-23 00:00:00,5.0
2022-03-24 00:00:00,1.66667
2022-03-25 00:00:00,0.4375
2022-03-26 00:00:00,0.43478
2022-03-27 00:00:00,0.30303
2022-03-28 00:00:00,0.11628
2022-03-29 00:00:00,0.22917
2022-03-30 00:00:00,0.67797
2022-03-31 00:00:00,0.33333
2022-04-01 00:00:00,0.57576
2022-04-02 00:00:00,0.40865
2022-04-03 00:00:00,0.45734
2022-04-04 00:00:00,0.47073
2022-04-05 00:00:00,0.38694
2022-04-06 00:00:00,0.30769
2022-04-07 00:00:00,0.23178
2022-04-08 00:00:00,0.17748
2022-04-09 00:00:00,0.1138
2022-04-10 00:00:00,0.10815
2022-04-11 00:00:00,0.05199
2022-04-12 00:00:00,0.04476
2022-04-13 00:00:00,0.04909
2022-03-23 00:00:00,0.4
2022-03-24 00:00:00,0.07143
2022-03-25 00:00:00,0.13333
2022-03-26 00:00:00,0.47059
2022-03-27 00:00:00,0.4
2022-03-28 00:00:00,0.57143
2022-03-29 00:00:00,0.49091
2022-03-30 00:00:00,0.21951
2022-03-31 00:00:00,0.48
2022-04-01 00:00:00,0.77703
2022-04-02 00:00:00,0.57795
2022-04-03 00:00:00,0.32771
2022-04-04 00:00:00,0.44102
2022-04-05 00:00:00,0.233
2022-04-06 00:00:00,0.26558
2022-04-07 00:00:00,0.42776
2022-04-08 00:00:00,0.28208
2022-04-09 00:00:00,0.11023
2022-04-10 00:00:00,0.12589
2022-04-11 00:00:00,0.18166
2022-04-12 00:00:00,0.09403
2022-04-13 00:00:00,0.03574
2022-03-23 00:00:00,0.5
2022-03-24 00:00:00,0.33333
2022-03-25 00:00:00,0.33333
2022-03-26 00:00:00,0.25
2022-03-27 00:00:00,0.25
2022-03-28 00:00:00,0.14
2022-03-29 00:00:00,0.59649
2022-03-30 00:00:00,0.26374
2022-03-31 00:00:00,0.4
2022-04-01 00:00:00,0.50932
2022-04-02 00:00:00,0.0823
2022-04-03 00:00:00,0.70722
2022-04-04 00:00:00,0.73497
2022-04-05 00:00:00,0.01797
2022-04-06 00:00:00,0.34931
2022-04-07 00:00:00,-0.0243
2022-04-08 00:00:00,0.2251
2022-03-23 00:00:00,0.0
2022-03-24 00:00:00,0.75
2022-03-25 00:00:00,0.0
2022-03-26 00:00:00,0.28571
2022-03-27 00:00:00,0.0
2022-03-28 00:00:00,0.11111
2022-03-29 00:00:00,0.0
2022-03-30 00:00:00,0.0
2022-03-31 00:00:00,0.3
2022-04-01 00:00:00,1.92308
2022-04-02 00:00:00,0.68421
2022-04-03 00:00:00,0.60938
2022-04-04 00:00:00,0.48544
2022-04-05 00:00:00,0.15033
2022-04-06 00:00:00,0.14773
2022-04-07 00:00:00,0.56436
2022-04-08 00:00:00,0.17722
2022-04-09 00:00:00,0.72043
2022-04-10 00:00:00,0.525
2022-04-11 00:00:00,0.22951
2022-04-12 00:00:00,0.51417
2022-04-13 00:00:00,0.39571
2022-03-23 00:00:00,0.625
2022-03-24 00:00:00,0.23077
2022-03-25 00:00:00,0.5625
2022-03-26 00:00:00,0.4
2022-03-27 00:00:00,0.34286
2022-03-28 00:00:00,0.46809
2022-03-29 00:00:00,0.28986
2022-03-30 00:00:00,0.30337
2022-03-31 00:00:00,0.50862
2022-04-01 00:00:00,0.41143
2022-04-02 00:00:00,0.37652
2022-04-03 00:00:00,0.40882
2022-04-04 00:00:00,0.36952
2022-04-05 00:00:00,0.29878
2022-04-06 00:00:00,0.17958
2022-04-07 00:00:00,0.12438
2022-04-08 00:00:00,0.01062
2022-04-09 00:00:00,0.0613
2022-04-10 00:00:00,0.04043
2022-04-11 00:00:00,0.20539
2022-04-12 00:00:00,0.07829
2022-04-13 00:00:00,0.00915
2022-04-14 00:00:00,0.10157
2022-04-15 00:00:00,0.24588
2022-04-16 00:00:00,0.19339
2022-04-17 00:00:00,0.20007
2022-04-18 00:00:00,-0.1618
2022-04-19 00:00:00,-0.06789
2022-04-20 00:00:00,-0.21811
2022-04-21 00:00:00,-0.06596
2022-04-22 00:00:00,16.47709
2022-04-23 00:00:00,-0.91986
2022-04-24 00:00:00,0.11663
2022-04-25 00:00:00,0.15822
2022-04-26 00:00:00,0.12232
2022-04-27 00:00:00,0.06815
2022-04-28 00:00:00,0.10924
2022-04-29 00:00:00,-0.13093
2022-04-30 00:00:00,-0.16096
2022-05-01 00:00:00,-0.10129
2022-03-24 00:00:00,0.0
2022-03-25 00:00:00,1.0
2022-03-26 00:00:00,1.0
2022-03-27 00:00:00,0.75
2022-03-28 00:00:00,0.85714
2022-03-29 00:00:00,0.69231
2022-03-30 00:00:00,0.40909
2022-03-31 00:00:00,0.41935
2022-04-01 00:00:00,0.72727
2022-04-02 00:00:00,0.39474
2022-04-03 00:00:00,0.45283
2022-04-04 00:00:00,0.54545
2022-04-05 00:00:00,0.47059
2022-04-06 00:00:00,0.46286
2022-04-07 00:00:00,0.46484
2022-04-08 00:00:00,0.452
2022-04-09 00:00:00,0.29201
2022-04-10 00:00:00,0.24094
2022-04-11 00:00:00,0.16781
2022-04-12 00:00:00,0.11084
2022-04-13 00:00:00,0.06799
2022-04-14 00:00:00,0.11823
2022-04-15 00:00:00,0.2488
2022-04-16 00:00:00,0.24127
2022-04-17 00:00:00,0.17362
2022-04-18 00:00:00,-0.12924
2022-04-19 00:00:00,-0.06394
2022-04-20 00:00:00,0.06831
2022-04-21 00:00:00,0.23967
2022-04-22 00:00:00,0.03953
2022-04-23 00:00:00,0.15846
2022-04-24 00:00:00,-0.06691
2022-04-25 00:00:00,-0.30575
2022-04-26 00:00:00,-0.12355
2022-04-27 00:00:00,-0.15308
2022-04-28 00:00:00,-0.23895
2022-04-29 00:00:00,-0.39043
2022-04-30 00:00:00,-0.50666
2022-05-01 00:00:00,-0.4858
2022-04-02 00:00:00,0.30435
2022-04-03 00:00:00,0.16667
2022-04-04 00:00:00,0.14286
2022-04-05 00:00:00,0.15
2022-04-06 00:00:00,0.13043
2022-04-07 00:00:00,0.09615
2022-04-08 00:00:00,0.12281
2022-04-09 00:00:00,0.21875
2022-04-10 00:00:00,0.25641
2022-04-11 00:00:00,0.32653
2022-04-12 00:00:00,0.35385
2022-04-13 00:00:00,0.36932
2022-04-14 00:00:00,0.3195
2022-04-15 00:00:00,-0.30189
2022-04-16 00:00:00,1.02252
2022-04-17 00:00:00,0.29621
2022-04-18 00:00:00,0.27835
2022-04-19 00:00:00,0.52957
2022-04-20 00:00:00,0.34886
2022-04-21 00:00:00,0.22476
2022-04-22 00:00:00,0.21755
2022-04-23 00:00:00,0.23329
2022-04-24 00:00:00,0.11123
2022-04-25 00:00:00,0.06376
2022-04-26 00:00:00,0.14984
2022-04-09 00:00:00,2.0
2022-04-10 00:00:00,2.0
2022-04-11 00:00:00,0.77778
2022-04-12 00:00:00,0.5
2022-04-13 00:00:00,0.33333
2022-04-14 00:00:00,0.375
2022-04-15 00:00:00,0.43182
2022-04-16 00:00:00,0.38095
2022-04-17 00:00:00,0.24138
2022-04-18 00:00:00,0.32407
2022-04-19 00:00:00,0.38462
2022-04-20 00:00:00,0.26768
2022-04-21 00:00:00,0.29084
2022-04-22 00:00:00,0.35185
2022-04-23 00:00:00,0.31279
2022-04-24 00:00:00,0.35826
2022-04-25 00:00:00,0.33419
2022-04-26 00:00:00,0.46353
2022-04-27 00:00:00,0.33836
2022-04-28 00:00:00,0.24204
2022-04-29 00:00:00,0.20434
2022-04-30 00:00:00,0.13724
2022-05-01 00:00:00,0.09447
2022-05-02 00:00:00,0.06289
2022-05-03 00:00:00,0.02971
2022-05-04 00:00:00,-0.00048
2022-05-05 00:00:00,-0.00024
2022-05-06 00:00:00,0.02911
2022-05-07 00:00:00,-0.00444
2022-05-08 00:00:00,0.00634
2022-05-09 00:00:00,0.01167
2022-05-10 00:00:00,0.01292
2022-05-11 00:00:00,-0.00387
2022-05-12 00:00:00,-0.00823
2022-05-13 00:00:00,0.01176
2022-05-14 00:00:00,0.01435
2022-05-15 00:00:00,0.00539
2022-05-16 00:00:00,0.00938
2022-05-17 00:00:00,0.00996
2022-05-18 00:00:00,0.0
2022-05-19 00:00:00,-0.00373
2022-04-21 00:00:00,1.0
2022-04-22 00:00:00,1.75
2022-04-23 00:00:00,1.22727
2022-04-24 00:00:00,0.38776
2022-04-25 00:00:00,0.33824
2022-04-26 00:00:00,0.2967
2022-04-27 00:00:00,0.44915
2022-04-28 00:00:00,0.25731
2022-04-29 00:00:00,0.36279
2022-04-30 00:00:00,0.30375
2022-05-01 00:00:00,19.02618
2022-05-02 00:00:00,-0.94693
2022-05-03 00:00:00,0.16256
2022-05-04 00:00:00,0.30932
2022-05-05 00:00:00,0.43851
2022-05-06 00:00:00,0.35546
2022-05-07 00:00:00,0.26722
2022-05-08 00:00:00,0.30517
2022-05-09 00:00:00,0.20271
2022-05-10 00:00:00,0.03713
